customer_id,category,iso_week_start_date,product_id,sell_through_units,sell_through_revenue_usd,aligned_sell_in_units,aligned_sell_in_revenue_usd,unshifted_sell_in_units,unshifted_sell_in_revenue_usd,pipeline_ratio_aligned,pipeline_ratio_unshifted,product_name,company_name,customer_type,avg_lead_time_days,inventory_buildup_flag,inventory_depletion_flag
CUST-0285,fasteners,2024-09-16,APX-00004,74,600.14,83,684.75,104,886.08,1.122,1.405,Apex Pro Hex Bolts 3/8-16 #4,Simmons Machine Shop,reseller,6.6,false,false
CUST-0285,fasteners,2024-09-23,APX-00004,93,757.02,104,886.08,0,0,1.118,0,Apex Pro Hex Bolts 3/8-16 #4,Simmons Machine Shop,reseller,6.6,false,false
CUST-0285,fasteners,2024-09-30,APX-00004,0,0,0,0,76,644.48,null,null,Apex Pro Hex Bolts 3/8-16 #4,Simmons Machine Shop,reseller,6.6,false,false
CUST-0285,fasteners,2024-10-07,APX-00004,69,578.91,76,644.48,89,769.85,1.101,1.29,Apex Pro Hex Bolts 3/8-16 #4,Simmons Machine Shop,reseller,6.6,false,false
CUST-0285,fasteners,2024-10-14,APX-00004,81,677.97,0,0,0,0,0,0,Apex Pro Hex Bolts 3/8-16 #4,Simmons Machine Shop,reseller,6.6,false,false
CUST-0285,fasteners,2024-10-21,APX-00004,0,0,89,769.85,88,775.28,null,null,Apex Pro Hex Bolts 3/8-16 #4,Simmons Machine Shop,reseller,6.6,false,false
CUST-0285,fasteners,2024-10-28,APX-00004,81,694.17,88,775.28,0,0,1.086,0,Apex Pro Hex Bolts 3/8-16 #4,Simmons Machine Shop,reseller,6.6,false,false
CUST-0285,fasteners,2024-11-11,APX-00004,0,0,0,0,81,701.46,null,null,Apex Pro Hex Bolts 3/8-16 #4,Simmons Machine Shop,reseller,6.6,false,false
CUST-0285,fasteners,2024-11-18,APX-00004,74,626.78,81,701.46,61,534.36,1.095,0.824,Apex Pro Hex Bolts 3/8-16 #4,Simmons Machine Shop,reseller,6.5,false,false
CUST-0285,fasteners,2024-11-25,APX-00004,56,477.12,61,534.36,66,574.86,1.089,1.179,Apex Pro Hex Bolts 3/8-16 #4,Simmons Machine Shop,reseller,6.6,false,false
CUST-0285,fasteners,2024-12-02,APX-00004,61,517.89,66,574.86,61,517.89,1.082,1,Apex Pro Hex Bolts 3/8-16 #4,Simmons Machine Shop,reseller,6.6,false,false
CUST-0285,fasteners,2024-12-09,APX-00004,56,470.4,61,517.89,0,0,1.089,0,Apex Pro Hex Bolts 3/8-16 #4,Simmons Machine Shop,reseller,6.6,false,false
CUST-0285,fasteners,2024-12-23,APX-00004,0,0,0,0,77,699.16,null,null,Apex Pro Hex Bolts 3/8-16 #4,Simmons Machine Shop,reseller,6.6,false,false
CUST-0285,fasteners,2024-12-30,APX-00004,70,620.9,77,699.16,0,0,1.1,0,Apex Pro Hex Bolts 3/8-16 #4,Simmons Machine Shop,reseller,6.6,false,false
CUST-0285,fasteners,2025-01-13,APX-00004,0,0,0,0,62,589,null,null,Apex Pro Hex Bolts 3/8-16 #4,Simmons Machine Shop,reseller,6.6,false,false
CUST-0285,fasteners,2025-01-20,APX-00004,57,522.12,62,589,0,0,1.088,0,Apex Pro Hex Bolts 3/8-16 #4,Simmons Machine Shop,reseller,6.5,false,false
CUST-0285,fasteners,2025-02-24,APX-00004,0,0,0,0,80,730.4,null,null,Apex Pro Hex Bolts 3/8-16 #4,Simmons Machine Shop,reseller,6.5,false,false
CUST-0285,fasteners,2025-03-03,APX-00004,74,659.34,80,730.4,0,0,1.081,0,Apex Pro Hex Bolts 3/8-16 #4,Simmons Machine Shop,reseller,6.6,false,false
CUST-0285,fasteners,2025-03-10,APX-00004,0,0,0,0,65,719.55,null,null,Apex Pro Hex Bolts 3/8-16 #4,Simmons Machine Shop,reseller,6.5,false,false
CUST-0285,fasteners,2025-03-17,APX-00004,58,623.5,65,719.55,76,810.16,1.121,1.31,Apex Pro Hex Bolts 3/8-16 #4,Simmons Machine Shop,reseller,6.5,false,false
CUST-0285,fasteners,2025-03-24,APX-00004,71,741.24,76,810.16,0,0,1.07,0,Apex Pro Hex Bolts 3/8-16 #4,Simmons Machine Shop,reseller,6.6,false,false
CUST-0285,fasteners,2025-03-31,APX-00004,0,0,0,0,69,759,null,null,Apex Pro Hex Bolts 3/8-16 #4,Simmons Machine Shop,reseller,6.5,false,false
CUST-0285,fasteners,2025-04-07,APX-00004,62,659.06,69,759,0,0,1.113,0,Apex Pro Hex Bolts 3/8-16 #4,Simmons Machine Shop,reseller,6.6,false,false
CUST-0285,fasteners,2025-04-28,APX-00004,0,0,0,0,68,765.68,null,null,Apex Pro Hex Bolts 3/8-16 #4,Simmons Machine Shop,reseller,6.6,false,false
CUST-0285,fasteners,2025-05-05,APX-00004,62,668.98,68,765.68,0,0,1.097,0,Apex Pro Hex Bolts 3/8-16 #4,Simmons Machine Shop,reseller,6.6,false,false
CUST-0285,fasteners,2025-05-19,APX-00004,0,0,0,0,100,1122,null,null,Apex Pro Hex Bolts 3/8-16 #4,Simmons Machine Shop,reseller,6.6,false,false
CUST-0285,fasteners,2025-05-26,APX-00004,92,995.44,100,1122,0,0,1.087,0,Apex Pro Hex Bolts 3/8-16 #4,Simmons Machine Shop,reseller,6.6,false,false
CUST-0285,fasteners,2025-06-09,APX-00004,0,0,0,0,96,1040.64,null,null,Apex Pro Hex Bolts 3/8-16 #4,Simmons Machine Shop,reseller,6.5,false,false
CUST-0285,fasteners,2025-06-16,APX-00004,86,899.56,96,1040.64,85,940.1,1.116,0.988,Apex Pro Hex Bolts 3/8-16 #4,Simmons Machine Shop,reseller,6.5,false,false
CUST-0285,fasteners,2025-06-23,APX-00004,76,822.32,85,940.1,0,0,1.118,0,Apex Pro Hex Bolts 3/8-16 #4,Simmons Machine Shop,reseller,6.5,false,false
CUST-0285,fasteners,2025-06-30,APX-00004,0,0,0,0,93,992.31,null,null,Apex Pro Hex Bolts 3/8-16 #4,Simmons Machine Shop,reseller,6.5,false,false
CUST-0285,fasteners,2025-07-07,APX-00004,84,862.68,93,992.31,0,0,1.107,0,Apex Pro Hex Bolts 3/8-16 #4,Simmons Machine Shop,reseller,6.5,false,false
CUST-0285,fasteners,2025-07-21,APX-00004,0,0,0,0,104,1094.08,null,null,Apex Pro Hex Bolts 3/8-16 #4,Simmons Machine Shop,reseller,6.6,false,false
CUST-0285,fasteners,2025-07-28,APX-00004,96,975.36,104,1094.08,0,0,1.083,0,Apex Pro Hex Bolts 3/8-16 #4,Simmons Machine Shop,reseller,6.6,false,false
CUST-0285,fasteners,2025-08-04,APX-00004,0,0,0,0,70,731.5,null,null,Apex Pro Hex Bolts 3/8-16 #4,Simmons Machine Shop,reseller,6.6,false,false
CUST-0285,fasteners,2025-08-11,APX-00004,63,653.94,0,0,0,0,0,0,Apex Pro Hex Bolts 3/8-16 #4,Simmons Machine Shop,reseller,6.6,false,false
CUST-0285,fasteners,2025-08-18,APX-00004,0,0,70,731.5,66,715.44,null,null,Apex Pro Hex Bolts 3/8-16 #4,Simmons Machine Shop,reseller,6.7,false,false
CUST-0285,fasteners,2025-08-25,APX-00004,60,622.2,66,715.44,67,713.55,1.1,1.117,Apex Pro Hex Bolts 3/8-16 #4,Simmons Machine Shop,reseller,6.7,false,false
CUST-0285,fasteners,2025-09-01,APX-00004,61,622.81,67,713.55,0,0,1.098,0,Apex Pro Hex Bolts 3/8-16 #4,Simmons Machine Shop,reseller,6.7,false,false
CUST-0285,fasteners,2025-09-15,APX-00004,0,0,0,0,54,606.96,null,null,Apex Pro Hex Bolts 3/8-16 #4,Simmons Machine Shop,reseller,6.7,false,false
CUST-0285,fasteners,2025-09-22,APX-00004,49,530.18,54,606.96,0,0,1.102,0,Apex Pro Hex Bolts 3/8-16 #4,Simmons Machine Shop,reseller,6.7,false,false
CUST-0285,fasteners,2025-10-20,APX-00004,0,0,0,0,60,633.6,null,null,Apex Pro Hex Bolts 3/8-16 #4,Simmons Machine Shop,reseller,6.7,false,false
CUST-0285,fasteners,2025-10-27,APX-00004,55,556.05,60,633.6,82,876.58,1.091,1.491,Apex Pro Hex Bolts 3/8-16 #4,Simmons Machine Shop,reseller,6.7,false,false
CUST-0285,fasteners,2025-11-03,APX-00004,76,808.64,82,876.58,49,512.54,1.079,0.645,Apex Pro Hex Bolts 3/8-16 #4,Simmons Machine Shop,reseller,6.7,false,false
CUST-0285,fasteners,2025-11-10,APX-00004,44,444.4,49,512.54,55,578.6,1.114,1.25,Apex Pro Hex Bolts 3/8-16 #4,Simmons Machine Shop,reseller,6.6,false,false
CUST-0285,fasteners,2025-11-17,APX-00004,50,521.5,55,578.6,0,0,1.1,0,Apex Pro Hex Bolts 3/8-16 #4,Simmons Machine Shop,reseller,6.7,false,false
CUST-0285,fasteners,2025-11-24,APX-00004,0,0,0,0,32,327.36,null,null,Apex Pro Hex Bolts 3/8-16 #4,Simmons Machine Shop,reseller,6.6,false,false
CUST-0285,fasteners,2025-12-01,APX-00004,29,296.09,32,327.36,43,456.23,1.103,1.483,Apex Pro Hex Bolts 3/8-16 #4,Simmons Machine Shop,reseller,6.6,false,false
CUST-0285,fasteners,2025-12-08,APX-00004,39,404.82,43,456.23,42,464.94,1.103,1.077,Apex Pro Hex Bolts 3/8-16 #4,Simmons Machine Shop,reseller,6.6,false,false
CUST-0285,fasteners,2025-12-15,APX-00004,38,403.56,42,464.94,0,0,1.105,0,Apex Pro Hex Bolts 3/8-16 #4,Simmons Machine Shop,reseller,6.7,false,false
CUST-0285,fasteners,2026-01-05,APX-00004,0,0,0,0,50,531.5,null,null,Apex Pro Hex Bolts 3/8-16 #4,Simmons Machine Shop,reseller,6.7,false,false
CUST-0285,fasteners,2026-01-12,APX-00004,45,467.55,50,531.5,29,325.09,1.111,0.644,Apex Pro Hex Bolts 3/8-16 #4,Simmons Machine Shop,reseller,6.7,false,false
CUST-0285,fasteners,2026-01-19,APX-00004,26,277.68,29,325.09,26,279.5,1.115,1,Apex Pro Hex Bolts 3/8-16 #4,Simmons Machine Shop,reseller,6.7,false,false
CUST-0285,fasteners,2026-01-26,APX-00004,24,253.2,26,279.5,37,400.71,1.083,1.542,Apex Pro Hex Bolts 3/8-16 #4,Simmons Machine Shop,reseller,6.7,false,false
CUST-0285,fasteners,2026-02-02,APX-00004,34,360.4,37,400.71,0,0,1.088,0,Apex Pro Hex Bolts 3/8-16 #4,Simmons Machine Shop,reseller,6.7,false,false
CUST-0285,fasteners,2026-03-02,APX-00004,0,0,0,0,60,660.6,null,null,Apex Pro Hex Bolts 3/8-16 #4,Simmons Machine Shop,reseller,6.7,false,false
CUST-0285,fasteners,2026-03-09,APX-00004,54,593.46,60,660.6,0,0,1.111,0,Apex Pro Hex Bolts 3/8-16 #4,Simmons Machine Shop,reseller,6.7,false,false
CUST-0285,fasteners,2026-03-16,APX-00004,0,0,0,0,46,492.2,null,null,Apex Pro Hex Bolts 3/8-16 #4,Simmons Machine Shop,reseller,6.7,false,false
CUST-0285,fasteners,2026-03-23,APX-00004,42,439.32,46,492.2,0,0,1.095,0,Apex Pro Hex Bolts 3/8-16 #4,Simmons Machine Shop,reseller,null,false,false
CUST-0365,fasteners,2021-12-20,APX-00004,0,0,0,0,57,475.95,null,null,Apex Pro Hex Bolts 3/8-16 #4,Zane Fabrication,reseller,6.5,null,null
CUST-0365,fasteners,2021-12-27,APX-00004,53,424,57,475.95,0,0,1.075,0,Apex Pro Hex Bolts 3/8-16 #4,Zane Fabrication,reseller,6.6,false,false
CUST-0365,fasteners,2022-01-31,APX-00004,0,0,0,0,78,624,null,null,Apex Pro Hex Bolts 3/8-16 #4,Zane Fabrication,reseller,6.6,false,false
CUST-0365,fasteners,2022-02-07,APX-00004,71,558.06,78,624,0,0,1.099,0,Apex Pro Hex Bolts 3/8-16 #4,Zane Fabrication,reseller,6.6,false,false
CUST-0365,fasteners,2022-02-21,APX-00004,0,0,0,0,95,808.45,null,null,Apex Pro Hex Bolts 3/8-16 #4,Zane Fabrication,reseller,6.6,false,false
CUST-0365,fasteners,2022-02-28,APX-00004,87,734.28,95,808.45,74,648.98,1.092,0.851,Apex Pro Hex Bolts 3/8-16 #4,Zane Fabrication,reseller,6.6,false,false
CUST-0365,fasteners,2022-03-07,APX-00004,69,578.91,74,648.98,89,784.09,1.072,1.29,Apex Pro Hex Bolts 3/8-16 #4,Zane Fabrication,reseller,6.6,false,false
CUST-0365,fasteners,2022-03-14,APX-00004,81,681.21,0,0,80,663.2,0,0.988,Apex Pro Hex Bolts 3/8-16 #4,Zane Fabrication,reseller,6.6,false,false
CUST-0365,fasteners,2022-03-21,APX-00004,72,587.52,169,1447.29,0,0,2.347,0,Apex Pro Hex Bolts 3/8-16 #4,Zane Fabrication,reseller,6.6,false,false
CUST-0365,fasteners,2022-03-28,APX-00004,0,0,0,0,142,1248.18,null,null,Apex Pro Hex Bolts 3/8-16 #4,Zane Fabrication,reseller,6.5,false,false
CUST-0365,fasteners,2022-04-04,APX-00004,131,1097.78,142,1248.18,128,1114.88,1.084,0.977,Apex Pro Hex Bolts 3/8-16 #4,Zane Fabrication,reseller,6.5,false,false
CUST-0365,fasteners,2022-04-11,APX-00004,117,994.5,128,1114.88,0,0,1.094,0,Apex Pro Hex Bolts 3/8-16 #4,Zane Fabrication,reseller,6.4,false,false
CUST-0365,fasteners,2022-04-18,APX-00004,0,0,0,0,145,1241.2,null,null,Apex Pro Hex Bolts 3/8-16 #4,Zane Fabrication,reseller,6.5,false,false
CUST-0365,fasteners,2022-04-25,APX-00004,130,1097.2,145,1241.2,151,1253.3,1.115,1.162,Apex Pro Hex Bolts 3/8-16 #4,Zane Fabrication,reseller,6.5,false,false
CUST-0365,fasteners,2022-05-02,APX-00004,139,1153.7,0,0,133,1161.09,0,0.957,Apex Pro Hex Bolts 3/8-16 #4,Zane Fabrication,reseller,6.5,false,false
CUST-0365,fasteners,2022-05-09,APX-00004,119,1001.98,284,2414.39,0,0,2.387,0,Apex Pro Hex Bolts 3/8-16 #4,Zane Fabrication,reseller,6.5,false,false
CUST-0365,fasteners,2022-05-16,APX-00004,0,0,0,0,120,1048.8,null,null,Apex Pro Hex Bolts 3/8-16 #4,Zane Fabrication,reseller,6.4,false,false
CUST-0365,fasteners,2022-05-23,APX-00004,111,964.59,120,1048.8,0,0,1.081,0,Apex Pro Hex Bolts 3/8-16 #4,Zane Fabrication,reseller,6.5,false,false
CUST-0365,fasteners,2022-06-13,APX-00004,0,0,0,0,118,1020.7,null,null,Apex Pro Hex Bolts 3/8-16 #4,Zane Fabrication,reseller,6.5,false,false
CUST-0365,fasteners,2022-06-20,APX-00004,107,903.08,118,1020.7,0,0,1.103,0,Apex Pro Hex Bolts 3/8-16 #4,Zane Fabrication,reseller,6.5,false,false
CUST-0365,fasteners,2022-07-04,APX-00004,0,0,0,0,111,835.83,null,null,Apex Pro Hex Bolts 3/8-16 #4,Zane Fabrication,reseller,6.5,false,false
CUST-0365,fasteners,2022-07-11,APX-00004,100,727,111,835.83,0,0,1.11,0,Apex Pro Hex Bolts 3/8-16 #4,Zane Fabrication,reseller,6.5,false,false
CUST-0365,fasteners,2022-08-22,APX-00004,0,0,0,0,103,749.84,null,null,Apex Pro Hex Bolts 3/8-16 #4,Zane Fabrication,reseller,6.5,false,false
CUST-0365,fasteners,2022-08-29,APX-00004,93,677.04,103,749.84,101,768.61,1.108,1.086,Apex Pro Hex Bolts 3/8-16 #4,Zane Fabrication,reseller,6.5,false,false
CUST-0365,fasteners,2022-09-05,APX-00004,93,702.15,101,768.61,97,705.19,1.086,1.043,Apex Pro Hex Bolts 3/8-16 #4,Zane Fabrication,reseller,6.5,false,false
CUST-0365,fasteners,2022-09-12,APX-00004,90,653.4,97,705.19,0,0,1.078,0,Apex Pro Hex Bolts 3/8-16 #4,Zane Fabrication,reseller,6.5,false,false
CUST-0365,fasteners,2022-09-26,APX-00004,0,0,0,0,84,614.88,null,null,Apex Pro Hex Bolts 3/8-16 #4,Zane Fabrication,reseller,6.5,false,false
CUST-0365,fasteners,2022-10-03,APX-00004,76,541.88,84,614.88,0,0,1.105,0,Apex Pro Hex Bolts 3/8-16 #4,Zane Fabrication,reseller,6.5,false,false
CUST-0365,fasteners,2022-10-10,APX-00004,0,0,0,0,89,601.64,null,null,Apex Pro Hex Bolts 3/8-16 #4,Zane Fabrication,reseller,6.5,false,false
CUST-0365,fasteners,2022-10-17,APX-00004,80,529.6,89,601.64,78,553.8,1.113,0.975,Apex Pro Hex Bolts 3/8-16 #4,Zane Fabrication,reseller,6.5,false,false
CUST-0365,fasteners,2022-10-24,APX-00004,70,487.2,78,553.8,76,538.84,1.114,1.086,Apex Pro Hex Bolts 3/8-16 #4,Zane Fabrication,reseller,6.5,false,false
CUST-0365,fasteners,2022-10-31,APX-00004,70,483,76,538.84,66,460.68,1.086,0.943,Apex Pro Hex Bolts 3/8-16 #4,Zane Fabrication,reseller,6.5,false,false
CUST-0365,fasteners,2022-11-07,APX-00004,59,409.46,66,460.68,0,0,1.119,0,Apex Pro Hex Bolts 3/8-16 #4,Zane Fabrication,reseller,6.5,false,false
CUST-0365,fasteners,2022-12-19,APX-00004,0,0,0,0,51,422.28,null,null,Apex Pro Hex Bolts 3/8-16 #4,Zane Fabrication,reseller,6.6,false,false
CUST-0365,fasteners,2022-12-26,APX-00004,47,383.52,51,422.28,64,519.04,1.085,1.362,Apex Pro Hex Bolts 3/8-16 #4,Zane Fabrication,reseller,6.6,false,false
CUST-0365,fasteners,2023-01-02,APX-00004,57,460.56,64,519.04,59,494.42,1.123,1.035,Apex Pro Hex Bolts 3/8-16 #4,Zane Fabrication,reseller,6.6,false,false
CUST-0365,fasteners,2023-01-09,APX-00004,53,436.19,59,494.42,0,0,1.113,0,Apex Pro Hex Bolts 3/8-16 #4,Zane Fabrication,reseller,6.6,false,false
CUST-0365,fasteners,2023-01-23,APX-00004,0,0,0,0,50,428.5,null,null,Apex Pro Hex Bolts 3/8-16 #4,Zane Fabrication,reseller,6.6,false,false
CUST-0365,fasteners,2023-01-30,APX-00004,45,373.5,50,428.5,54,464.94,1.111,1.2,Apex Pro Hex Bolts 3/8-16 #4,Zane Fabrication,reseller,6.6,false,false
CUST-0365,fasteners,2023-02-06,APX-00004,49,420.91,54,464.94,54,460.08,1.102,1.102,Apex Pro Hex Bolts 3/8-16 #4,Zane Fabrication,reseller,6.6,false,false
CUST-0365,fasteners,2023-02-13,APX-00004,50,423,54,460.08,0,0,1.08,0,Apex Pro Hex Bolts 3/8-16 #4,Zane Fabrication,reseller,6.5,false,false
CUST-0365,fasteners,2023-02-27,APX-00004,0,0,0,0,85,750.55,null,null,Apex Pro Hex Bolts 3/8-16 #4,Zane Fabrication,reseller,6.5,false,false
CUST-0365,fasteners,2023-03-06,APX-00004,78,665.34,85,750.55,0,0,1.09,0,Apex Pro Hex Bolts 3/8-16 #4,Zane Fabrication,reseller,6.5,false,false
CUST-0365,fasteners,2023-03-20,APX-00004,0,0,0,0,64,560,null,null,Apex Pro Hex Bolts 3/8-16 #4,Zane Fabrication,reseller,6.4,false,false
CUST-0365,fasteners,2023-03-27,APX-00004,59,493.24,64,560,0,0,1.085,0,Apex Pro Hex Bolts 3/8-16 #4,Zane Fabrication,reseller,6.4,false,false
CUST-0365,fasteners,2023-04-03,APX-00004,0,0,0,0,94,779.26,null,null,Apex Pro Hex Bolts 3/8-16 #4,Zane Fabrication,reseller,6.4,false,false
CUST-0365,fasteners,2023-04-10,APX-00004,84,683.76,94,779.26,0,0,1.119,0,Apex Pro Hex Bolts 3/8-16 #4,Zane Fabrication,reseller,6.4,false,false
CUST-0365,fasteners,2023-04-24,APX-00004,0,0,0,0,101,885.77,null,null,Apex Pro Hex Bolts 3/8-16 #4,Zane Fabrication,reseller,6.5,false,false
CUST-0365,fasteners,2023-05-01,APX-00004,94,801.82,101,885.77,0,0,1.074,0,Apex Pro Hex Bolts 3/8-16 #4,Zane Fabrication,reseller,6.5,false,false
CUST-0365,fasteners,2023-05-08,APX-00004,0,0,0,0,86,741.32,null,null,Apex Pro Hex Bolts 3/8-16 #4,Zane Fabrication,reseller,6.5,false,false
CUST-0365,fasteners,2023-05-15,APX-00004,80,664,86,741.32,96,807.36,1.075,1.2,Apex Pro Hex Bolts 3/8-16 #4,Zane Fabrication,reseller,6.5,false,false
CUST-0365,fasteners,2023-05-22,APX-00004,88,739.2,96,807.36,92,800.4,1.091,1.045,Apex Pro Hex Bolts 3/8-16 #4,Zane Fabrication,reseller,6.5,false,false
CUST-0365,fasteners,2023-05-29,APX-00004,84,696.36,92,800.4,0,0,1.095,0,Apex Pro Hex Bolts 3/8-16 #4,Zane Fabrication,reseller,6.6,false,false
CUST-0365,fasteners,2023-06-05,APX-00004,0,0,0,0,124,1039.12,null,null,Apex Pro Hex Bolts 3/8-16 #4,Zane Fabrication,reseller,6.6,false,false
CUST-0365,fasteners,2023-06-12,APX-00004,111,888,124,1039.12,88,755.04,1.117,0.793,Apex Pro Hex Bolts 3/8-16 #4,Zane Fabrication,reseller,6.7,false,false
CUST-0365,fasteners,2023-06-19,APX-00004,79,647.8,88,755.04,91,778.96,1.114,1.152,Apex Pro Hex Bolts 3/8-16 #4,Zane Fabrication,reseller,6.7,false,false
CUST-0365,fasteners,2023-06-26,APX-00004,84,698.04,91,778.96,0,0,1.083,0,Apex Pro Hex Bolts 3/8-16 #4,Zane Fabrication,reseller,6.7,false,false
CUST-0365,fasteners,2023-07-03,APX-00004,0,0,0,0,108,926.64,null,null,Apex Pro Hex Bolts 3/8-16 #4,Zane Fabrication,reseller,6.7,false,false
CUST-0365,fasteners,2023-07-10,APX-00004,97,818.68,108,926.64,0,0,1.113,0,Apex Pro Hex Bolts 3/8-16 #4,Zane Fabrication,reseller,6.7,false,false
CUST-0365,fasteners,2023-07-31,APX-00004,0,0,0,0,112,922.88,null,null,Apex Pro Hex Bolts 3/8-16 #4,Zane Fabrication,reseller,6.6,false,false
CUST-0365,fasteners,2023-08-07,APX-00004,104,822.64,112,922.88,122,1021.14,1.077,1.173,Apex Pro Hex Bolts 3/8-16 #4,Zane Fabrication,reseller,6.6,false,false
CUST-0365,fasteners,2023-08-14,APX-00004,111,925.74,122,1021.14,0,0,1.099,0,Apex Pro Hex Bolts 3/8-16 #4,Zane Fabrication,reseller,6.6,false,false
CUST-0365,fasteners,2023-09-04,APX-00004,0,0,0,0,111,946.83,null,null,Apex Pro Hex Bolts 3/8-16 #4,Zane Fabrication,reseller,6.6,false,false
CUST-0365,fasteners,2023-09-11,APX-00004,102,861.9,111,946.83,91,784.42,1.088,0.892,Apex Pro Hex Bolts 3/8-16 #4,Zane Fabrication,reseller,6.6,false,false
CUST-0365,fasteners,2023-09-18,APX-00004,83,693.05,91,784.42,0,0,1.096,0,Apex Pro Hex Bolts 3/8-16 #4,Zane Fabrication,reseller,6.6,false,false
CUST-0365,fasteners,2023-10-16,APX-00004,0,0,0,0,107,934.11,null,null,Apex Pro Hex Bolts 3/8-16 #4,Zane Fabrication,reseller,6.6,false,false
CUST-0365,fasteners,2023-10-23,APX-00004,99,824.67,0,0,0,0,0,0,Apex Pro Hex Bolts 3/8-16 #4,Zane Fabrication,reseller,6.6,false,false
CUST-0365,fasteners,2023-10-30,APX-00004,0,0,107,934.11,0,0,null,null,Apex Pro Hex Bolts 3/8-16 #4,Zane Fabrication,reseller,6.6,false,false
CUST-0365,fasteners,2023-11-20,APX-00004,0,0,0,0,67,558.78,null,null,Apex Pro Hex Bolts 3/8-16 #4,Zane Fabrication,reseller,6.5,null,null
CUST-0365,fasteners,2023-11-27,APX-00004,60,495,67,558.78,0,0,1.117,0,Apex Pro Hex Bolts 3/8-16 #4,Zane Fabrication,reseller,6.5,false,false
CUST-0365,fasteners,2023-12-18,APX-00004,0,0,0,0,78,646.62,null,null,Apex Pro Hex Bolts 3/8-16 #4,Zane Fabrication,reseller,6.6,false,false
CUST-0365,fasteners,2023-12-25,APX-00004,70,570.5,78,646.62,0,0,1.114,0,Apex Pro Hex Bolts 3/8-16 #4,Zane Fabrication,reseller,6.6,false,false
CUST-0365,fasteners,2024-01-01,APX-00004,0,0,0,0,47,388.69,null,null,Apex Pro Hex Bolts 3/8-16 #4,Zane Fabrication,reseller,6.6,false,false
CUST-0365,fasteners,2024-01-08,APX-00004,42,345.66,47,388.69,43,383.56,1.119,1.024,Apex Pro Hex Bolts 3/8-16 #4,Zane Fabrication,reseller,6.6,false,false
CUST-0365,fasteners,2024-01-15,APX-00004,39,342.03,43,383.56,0,0,1.103,0,Apex Pro Hex Bolts 3/8-16 #4,Zane Fabrication,reseller,6.7,false,false
CUST-0365,fasteners,2024-01-22,APX-00004,0,0,0,0,65,542.1,null,null,Apex Pro Hex Bolts 3/8-16 #4,Zane Fabrication,reseller,6.7,false,false
CUST-0365,fasteners,2024-01-29,APX-00004,58,472.12,65,542.1,58,515.04,1.121,1,Apex Pro Hex Bolts 3/8-16 #4,Zane Fabrication,reseller,6.7,false,false
CUST-0365,fasteners,2024-02-05,APX-00004,53,459.51,58,515.04,88,755.04,1.094,1.66,Apex Pro Hex Bolts 3/8-16 #4,Zane Fabrication,reseller,6.8,false,false
CUST-0365,fasteners,2024-02-12,APX-00004,80,664,88,755.04,0,0,1.1,0,Apex Pro Hex Bolts 3/8-16 #4,Zane Fabrication,reseller,6.8,false,false
CUST-0365,fasteners,2024-02-19,APX-00004,0,0,0,0,86,756.8,null,null,Apex Pro Hex Bolts 3/8-16 #4,Zane Fabrication,reseller,6.8,false,false
CUST-0365,fasteners,2024-02-26,APX-00004,78,669.24,86,756.8,0,0,1.103,0,Apex Pro Hex Bolts 3/8-16 #4,Zane Fabrication,reseller,6.8,false,false
CUST-0365,fasteners,2024-03-04,APX-00004,0,0,0,0,80,696,null,null,Apex Pro Hex Bolts 3/8-16 #4,Zane Fabrication,reseller,6.7,false,false
CUST-0365,fasteners,2024-03-11,APX-00004,73,605.17,80,696,0,0,1.096,0,Apex Pro Hex Bolts 3/8-16 #4,Zane Fabrication,reseller,6.7,false,false
CUST-0365,fasteners,2024-03-25,APX-00004,0,0,0,0,95,859.75,null,null,Apex Pro Hex Bolts 3/8-16 #4,Zane Fabrication,reseller,6.7,false,false
CUST-0365,fasteners,2024-04-01,APX-00004,85,732.7,95,859.75,94,813.1,1.118,1.106,Apex Pro Hex Bolts 3/8-16 #4,Zane Fabrication,reseller,6.7,false,false
CUST-0365,fasteners,2024-04-08,APX-00004,85,717.4,94,813.1,0,0,1.106,0,Apex Pro Hex Bolts 3/8-16 #4,Zane Fabrication,reseller,6.7,false,false
CUST-0365,fasteners,2024-04-15,APX-00004,0,0,0,0,103,891.98,null,null,Apex Pro Hex Bolts 3/8-16 #4,Zane Fabrication,reseller,6.7,false,false
CUST-0365,fasteners,2024-04-22,APX-00004,94,788.66,0,0,0,0,0,0,Apex Pro Hex Bolts 3/8-16 #4,Zane Fabrication,reseller,6.6,false,false
CUST-0365,fasteners,2024-04-29,APX-00004,0,0,103,891.98,0,0,null,null,Apex Pro Hex Bolts 3/8-16 #4,Zane Fabrication,reseller,6.6,false,false
CUST-0365,fasteners,2024-05-06,APX-00004,0,0,0,0,110,960.3,null,null,Apex Pro Hex Bolts 3/8-16 #4,Zane Fabrication,reseller,6.6,null,null
CUST-0365,fasteners,2024-05-13,APX-00004,99,847.44,110,960.3,102,860.88,1.111,1.03,Apex Pro Hex Bolts 3/8-16 #4,Zane Fabrication,reseller,6.6,false,false
CUST-0365,fasteners,2024-05-20,APX-00004,93,769.11,102,860.88,132,1162.92,1.097,1.419,Apex Pro Hex Bolts 3/8-16 #4,Zane Fabrication,reseller,6.6,false,false
