forecast_anchor_date,iso_week_start_date,horizon,product_id,customer_id,manufacturer,category,subcategory,predicted_volume
2026-03-23,2026-03-23,1,APX-00026,CUST-0186,apex,fasteners,hex_bolts,73.40961
2026-03-23,2026-03-23,1,APX-00026,CUST-0198,apex,fasteners,hex_bolts,145.43831
2026-03-23,2026-03-23,2,APX-00026,CUST-0285,apex,fasteners,hex_bolts,157.87302
2026-03-23,2026-03-23,3,APX-00027,CUST-0019,apex,fasteners,hex_bolts,118.2137
2026-03-23,2026-03-23,0,APX-00027,CUST-0066,apex,fasteners,hex_bolts,102.63754
2026-03-23,2026-03-23,0,APX-00027,CUST-0172,apex,fasteners,hex_bolts,52.041294
2026-03-23,2026-03-23,3,APX-00027,CUST-0294,apex,fasteners,hex_bolts,106.688324
2026-03-23,2026-03-23,3,APX-00028,CUST-0187,apex,fasteners,hex_bolts,124.24152
2026-03-23,2026-03-23,1,APX-00028,CUST-0347,apex,fasteners,hex_bolts,98.72587
2026-03-23,2026-03-23,4,APX-00029,CUST-0095,apex,fasteners,hex_bolts,46.293747
2026-03-23,2026-03-23,2,APX-00029,CUST-0101,apex,fasteners,hex_bolts,41.491043
2026-03-23,2026-03-23,0,APX-00029,CUST-0146,apex,fasteners,hex_bolts,40.751553
2026-03-23,2026-03-23,3,APX-00030,CUST-0029,apex,fasteners,hex_bolts,40.135914
2026-03-23,2026-03-23,4,APX-00030,CUST-0229,apex,fasteners,hex_bolts,76.25198
2026-03-23,2026-03-23,3,APX-00031,CUST-0216,apex,fasteners,hex_bolts,76.91363
2026-03-23,2026-03-23,4,APX-00031,CUST-0229,apex,fasteners,hex_bolts,28.03812
2026-03-23,2026-03-23,2,APX-00032,CUST-0150,apex,fasteners,hex_bolts,69.35265
2026-03-23,2026-03-23,1,APX-00033,CUST-0103,apex,fasteners,hex_bolts,64.8679
2026-03-23,2026-03-23,2,APX-00033,CUST-0343,apex,fasteners,hex_bolts,1.359353
2026-03-23,2026-03-23,2,APX-00033,CUST-0360,apex,fasteners,hex_bolts,1.6477991
2026-03-23,2026-03-23,0,APX-00034,CUST-0057,apex,fasteners,hex_bolts,177.08272
2026-03-23,2026-03-23,2,APX-00034,CUST-0117,apex,fasteners,hex_bolts,123.07641
2026-03-23,2026-03-23,0,APX-00035,CUST-0105,apex,fasteners,hex_bolts,75.38449
2026-03-23,2026-03-23,4,APX-00035,CUST-0125,apex,fasteners,hex_bolts,50.48072
2026-03-23,2026-03-23,3,APX-00035,CUST-0242,apex,fasteners,hex_bolts,72.8962
2026-03-23,2026-03-23,1,APX-00035,CUST-0299,apex,fasteners,hex_bolts,93.75918
2026-03-23,2026-03-23,1,APX-00035,CUST-0335,apex,fasteners,hex_bolts,1.2210696
2026-03-23,2026-03-23,3,APX-00036,CUST-0012,apex,fasteners,hex_bolts,152.58345
2026-03-23,2026-03-23,1,APX-00036,CUST-0093,apex,fasteners,hex_bolts,187.28674
2026-03-23,2026-03-23,0,APX-00036,CUST-0153,apex,fasteners,hex_bolts,273.14456
2026-03-23,2026-03-23,3,APX-00036,CUST-0183,apex,fasteners,hex_bolts,49.54913
2026-03-23,2026-03-23,0,APX-00031,CUST-0229,apex,fasteners,hex_bolts,28.03812
2026-03-23,2026-03-23,3,APX-00032,CUST-0150,apex,fasteners,hex_bolts,69.35265
2026-03-23,2026-03-23,2,APX-00033,CUST-0103,apex,fasteners,hex_bolts,64.8679
2026-03-23,2026-03-23,3,APX-00033,CUST-0343,apex,fasteners,hex_bolts,1.359353
2026-03-23,2026-03-23,3,APX-00033,CUST-0360,apex,fasteners,hex_bolts,1.6477991
2026-03-23,2026-03-23,1,APX-00034,CUST-0057,apex,fasteners,hex_bolts,177.08272
2026-03-23,2026-03-23,3,APX-00034,CUST-0117,apex,fasteners,hex_bolts,123.07641
2026-03-23,2026-03-23,1,APX-00035,CUST-0105,apex,fasteners,hex_bolts,75.38449
2026-03-23,2026-03-23,0,APX-00035,CUST-0125,apex,fasteners,hex_bolts,50.48072
2026-03-23,2026-03-23,4,APX-00035,CUST-0242,apex,fasteners,hex_bolts,72.8962
2026-03-23,2026-03-23,2,APX-00035,CUST-0299,apex,fasteners,hex_bolts,93.75918
2026-03-23,2026-03-23,2,APX-00035,CUST-0335,apex,fasteners,hex_bolts,1.2210696
2026-03-23,2026-03-23,4,APX-00036,CUST-0012,apex,fasteners,hex_bolts,152.58345
2026-03-23,2026-03-23,2,APX-00036,CUST-0093,apex,fasteners,hex_bolts,187.28674
2026-03-23,2026-03-23,1,APX-00036,CUST-0153,apex,fasteners,hex_bolts,273.14456
2026-03-23,2026-03-23,4,APX-00036,CUST-0183,apex,fasteners,hex_bolts,49.54913
2026-03-23,2026-03-23,1,APX-00031,CUST-0229,apex,fasteners,hex_bolts,28.03812
2026-03-23,2026-03-23,4,APX-00032,CUST-0150,apex,fasteners,hex_bolts,69.35265
2026-03-23,2026-03-23,3,APX-00033,CUST-0103,apex,fasteners,hex_bolts,64.8679
2026-03-23,2026-03-23,4,APX-00033,CUST-0343,apex,fasteners,hex_bolts,1.359353
2026-03-23,2026-03-23,4,APX-00033,CUST-0360,apex,fasteners,hex_bolts,1.6477991
2026-03-23,2026-03-23,2,APX-00034,CUST-0057,apex,fasteners,hex_bolts,177.08272
2026-03-23,2026-03-23,4,APX-00034,CUST-0117,apex,fasteners,hex_bolts,123.07641
2026-03-23,2026-03-23,2,APX-00035,CUST-0105,apex,fasteners,hex_bolts,75.38449
2026-03-23,2026-03-23,1,APX-00035,CUST-0125,apex,fasteners,hex_bolts,50.48072
2026-03-23,2026-03-23,0,APX-00035,CUST-0242,apex,fasteners,hex_bolts,72.8962
2026-03-23,2026-03-23,3,APX-00035,CUST-0299,apex,fasteners,hex_bolts,93.75918
2026-03-23,2026-03-23,3,APX-00035,CUST-0335,apex,fasteners,hex_bolts,1.2210696
2026-03-23,2026-03-23,0,APX-00036,CUST-0012,apex,fasteners,hex_bolts,152.58345
2026-03-23,2026-03-23,3,APX-00036,CUST-0093,apex,fasteners,hex_bolts,187.28674
2026-03-23,2026-03-23,2,APX-00036,CUST-0153,apex,fasteners,hex_bolts,273.14456
2026-03-23,2026-03-23,0,APX-00036,CUST-0183,apex,fasteners,hex_bolts,49.54913
2026-03-23,2026-03-23,2,APX-00031,CUST-0229,apex,fasteners,hex_bolts,28.03812
2026-03-23,2026-03-23,0,APX-00032,CUST-0150,apex,fasteners,hex_bolts,69.35265
2026-03-23,2026-03-23,4,APX-00033,CUST-0103,apex,fasteners,hex_bolts,64.8679
2026-03-23,2026-03-23,0,APX-00033,CUST-0343,apex,fasteners,hex_bolts,1.359353
2026-03-23,2026-03-23,0,APX-00033,CUST-0360,apex,fasteners,hex_bolts,1.6477991
2026-03-23,2026-03-23,3,APX-00034,CUST-0057,apex,fasteners,hex_bolts,177.08272
2026-03-23,2026-03-23,0,APX-00034,CUST-0117,apex,fasteners,hex_bolts,123.07641
2026-03-23,2026-03-23,3,APX-00035,CUST-0105,apex,fasteners,hex_bolts,75.38449
2026-03-23,2026-03-23,2,APX-00035,CUST-0125,apex,fasteners,hex_bolts,50.48072
2026-03-23,2026-03-23,1,APX-00035,CUST-0242,apex,fasteners,hex_bolts,72.8962
2026-03-23,2026-03-23,4,APX-00035,CUST-0299,apex,fasteners,hex_bolts,93.75918
2026-03-23,2026-03-23,4,APX-00035,CUST-0335,apex,fasteners,hex_bolts,1.2210696
2026-03-23,2026-03-23,1,APX-00036,CUST-0012,apex,fasteners,hex_bolts,152.58345
2026-03-23,2026-03-23,4,APX-00036,CUST-0093,apex,fasteners,hex_bolts,187.28674
2026-03-23,2026-03-23,3,APX-00036,CUST-0153,apex,fasteners,hex_bolts,273.14456
2026-03-23,2026-03-23,1,APX-00036,CUST-0183,apex,fasteners,hex_bolts,49.54913
2026-03-23,2026-03-23,3,APX-00031,CUST-0229,apex,fasteners,hex_bolts,28.03812
2026-03-23,2026-03-23,1,APX-00032,CUST-0150,apex,fasteners,hex_bolts,69.35265
2026-03-23,2026-03-23,0,APX-00033,CUST-0103,apex,fasteners,hex_bolts,64.8679
2026-03-23,2026-03-23,1,APX-00033,CUST-0343,apex,fasteners,hex_bolts,1.359353
2026-03-23,2026-03-23,1,APX-00033,CUST-0360,apex,fasteners,hex_bolts,1.6477991
2026-03-23,2026-03-23,4,APX-00034,CUST-0057,apex,fasteners,hex_bolts,177.08272
2026-03-23,2026-03-23,1,APX-00034,CUST-0117,apex,fasteners,hex_bolts,123.07641
2026-03-23,2026-03-23,4,APX-00035,CUST-0105,apex,fasteners,hex_bolts,75.38449
2026-03-23,2026-03-23,3,APX-00035,CUST-0125,apex,fasteners,hex_bolts,50.48072
2026-03-23,2026-03-23,2,APX-00035,CUST-0242,apex,fasteners,hex_bolts,72.8962
2026-03-23,2026-03-23,0,APX-00035,CUST-0299,apex,fasteners,hex_bolts,93.75918
2026-03-23,2026-03-23,0,APX-00035,CUST-0335,apex,fasteners,hex_bolts,1.2210696
2026-03-23,2026-03-23,2,APX-00036,CUST-0012,apex,fasteners,hex_bolts,152.58345
2026-03-23,2026-03-23,0,APX-00036,CUST-0093,apex,fasteners,hex_bolts,187.28674
2026-03-23,2026-03-23,4,APX-00036,CUST-0153,apex,fasteners,hex_bolts,273.14456
2026-03-23,2026-03-23,2,APX-00036,CUST-0183,apex,fasteners,hex_bolts,49.54913
2026-03-23,2026-03-23,3,APX-00037,CUST-0196,apex,fasteners,hex_bolts,6.438192
2026-03-23,2026-03-23,3,APX-00037,CUST-0284,apex,fasteners,hex_bolts,7.3999004
2026-03-23,2026-03-23,3,APX-00037,CUST-0312,apex,fasteners,hex_bolts,7.383994
2026-03-23,2026-03-23,1,APX-00038,CUST-0155,apex,fasteners,hex_bolts,308.55994
2026-03-23,2026-03-23,0,APX-00038,CUST-0350,apex,fasteners,hex_bolts,125.440125
2026-03-23,2026-03-23,4,APX-00038,CUST-0363,apex,fasteners,hex_bolts,93.876816
2026-03-23,2026-03-23,0,APX-00039,CUST-0002,apex,fasteners,hex_bolts,4.284705
2026-03-23,2026-03-23,0,APX-00039,CUST-0146,apex,fasteners,hex_bolts,0
2026-03-23,2026-03-23,3,APX-00039,CUST-0195,apex,fasteners,hex_bolts,8.884103
2026-03-23,2026-03-23,1,APX-00039,CUST-0238,apex,fasteners,hex_bolts,3.6521509
2026-03-23,2026-03-23,4,APX-00039,CUST-0329,apex,fasteners,hex_bolts,10.857499
2026-03-23,2026-03-23,3,APX-00040,CUST-0002,apex,fasteners,hex_bolts,80.18368
2026-03-23,2026-03-23,0,APX-00040,CUST-0254,apex,fasteners,hex_bolts,81.82164
2026-03-23,2026-03-23,1,APX-00040,CUST-0259,apex,fasteners,hex_bolts,54.20408
2026-03-23,2026-03-23,1,APX-00040,CUST-0296,apex,fasteners,hex_bolts,84.134186
2026-03-23,2026-03-23,1,APX-00040,CUST-0370,apex,fasteners,hex_bolts,107.57026
2026-03-23,2026-03-23,3,APX-00041,CUST-0105,apex,fasteners,hex_bolts,53.834324
2026-03-23,2026-03-23,2,APX-00041,CUST-0217,apex,fasteners,hex_bolts,41.556934
2026-03-23,2026-03-23,1,APX-00041,CUST-0327,apex,fasteners,hex_bolts,244.07318
2026-03-23,2026-03-23,4,APX-00037,CUST-0196,apex,fasteners,hex_bolts,6.438192
2026-03-23,2026-03-23,4,APX-00037,CUST-0284,apex,fasteners,hex_bolts,7.3999004
2026-03-23,2026-03-23,4,APX-00037,CUST-0312,apex,fasteners,hex_bolts,7.383994
2026-03-23,2026-03-23,2,APX-00038,CUST-0155,apex,fasteners,hex_bolts,308.55994
2026-03-23,2026-03-23,1,APX-00038,CUST-0350,apex,fasteners,hex_bolts,125.440125
2026-03-23,2026-03-23,0,APX-00038,CUST-0363,apex,fasteners,hex_bolts,93.876816
2026-03-23,2026-03-23,1,APX-00039,CUST-0002,apex,fasteners,hex_bolts,4.284705
2026-03-23,2026-03-23,1,APX-00039,CUST-0146,apex,fasteners,hex_bolts,0
2026-03-23,2026-03-23,4,APX-00039,CUST-0195,apex,fasteners,hex_bolts,8.884103
2026-03-23,2026-03-23,2,APX-00039,CUST-0238,apex,fasteners,hex_bolts,3.6521509
2026-03-23,2026-03-23,0,APX-00039,CUST-0329,apex,fasteners,hex_bolts,10.857499
2026-03-23,2026-03-23,4,APX-00040,CUST-0002,apex,fasteners,hex_bolts,80.18368
2026-03-23,2026-03-23,1,APX-00040,CUST-0254,apex,fasteners,hex_bolts,81.82164
2026-03-23,2026-03-23,2,APX-00040,CUST-0259,apex,fasteners,hex_bolts,54.20408
2026-03-23,2026-03-23,2,APX-00040,CUST-0296,apex,fasteners,hex_bolts,84.134186
2026-03-23,2026-03-23,2,APX-00040,CUST-0370,apex,fasteners,hex_bolts,107.57026
2026-03-23,2026-03-23,4,APX-00041,CUST-0105,apex,fasteners,hex_bolts,53.834324
2026-03-23,2026-03-23,3,APX-00041,CUST-0217,apex,fasteners,hex_bolts,41.556934
2026-03-23,2026-03-23,2,APX-00041,CUST-0327,apex,fasteners,hex_bolts,244.07318
2026-03-23,2026-03-23,0,APX-00037,CUST-0196,apex,fasteners,hex_bolts,6.438192
2026-03-23,2026-03-23,0,APX-00037,CUST-0284,apex,fasteners,hex_bolts,7.3999004
2026-03-23,2026-03-23,0,APX-00037,CUST-0312,apex,fasteners,hex_bolts,7.383994
2026-03-23,2026-03-23,3,APX-00038,CUST-0155,apex,fasteners,hex_bolts,308.55994
2026-03-23,2026-03-23,2,APX-00038,CUST-0350,apex,fasteners,hex_bolts,125.440125
2026-03-23,2026-03-23,1,APX-00038,CUST-0363,apex,fasteners,hex_bolts,93.876816
2026-03-23,2026-03-23,2,APX-00039,CUST-0002,apex,fasteners,hex_bolts,4.284705
2026-03-23,2026-03-23,2,APX-00039,CUST-0146,apex,fasteners,hex_bolts,0
2026-03-23,2026-03-23,0,APX-00039,CUST-0195,apex,fasteners,hex_bolts,8.884103
2026-03-23,2026-03-23,3,APX-00039,CUST-0238,apex,fasteners,hex_bolts,3.6521509
2026-03-23,2026-03-23,1,APX-00039,CUST-0329,apex,fasteners,hex_bolts,10.857499
2026-03-23,2026-03-23,0,APX-00040,CUST-0002,apex,fasteners,hex_bolts,80.18368
2026-03-23,2026-03-23,2,APX-00040,CUST-0254,apex,fasteners,hex_bolts,81.82164
2026-03-23,2026-03-23,3,APX-00040,CUST-0259,apex,fasteners,hex_bolts,54.20408
2026-03-23,2026-03-23,3,APX-00040,CUST-0296,apex,fasteners,hex_bolts,84.134186
2026-03-23,2026-03-23,3,APX-00040,CUST-0370,apex,fasteners,hex_bolts,107.57026
2026-03-23,2026-03-23,0,APX-00041,CUST-0105,apex,fasteners,hex_bolts,53.834324
2026-03-23,2026-03-23,4,APX-00041,CUST-0217,apex,fasteners,hex_bolts,41.556934
2026-03-23,2026-03-23,3,APX-00041,CUST-0327,apex,fasteners,hex_bolts,244.07318
2026-03-23,2026-03-23,1,APX-00037,CUST-0196,apex,fasteners,hex_bolts,6.438192
2026-03-23,2026-03-23,1,APX-00037,CUST-0284,apex,fasteners,hex_bolts,7.3999004
2026-03-23,2026-03-23,1,APX-00037,CUST-0312,apex,fasteners,hex_bolts,7.383994
2026-03-23,2026-03-23,4,APX-00038,CUST-0155,apex,fasteners,hex_bolts,308.55994
2026-03-23,2026-03-23,3,APX-00038,CUST-0350,apex,fasteners,hex_bolts,125.440125
2026-03-23,2026-03-23,2,APX-00038,CUST-0363,apex,fasteners,hex_bolts,93.876816
2026-03-23,2026-03-23,3,APX-00039,CUST-0002,apex,fasteners,hex_bolts,4.284705
2026-03-23,2026-03-23,3,APX-00039,CUST-0146,apex,fasteners,hex_bolts,0
2026-03-23,2026-03-23,1,APX-00039,CUST-0195,apex,fasteners,hex_bolts,8.884103
2026-03-23,2026-03-23,4,APX-00039,CUST-0238,apex,fasteners,hex_bolts,3.6521509
2026-03-23,2026-03-23,2,APX-00039,CUST-0329,apex,fasteners,hex_bolts,10.857499
2026-03-23,2026-03-23,1,APX-00040,CUST-0002,apex,fasteners,hex_bolts,80.18368
2026-03-23,2026-03-23,3,APX-00040,CUST-0254,apex,fasteners,hex_bolts,81.82164
2026-03-23,2026-03-23,4,APX-00040,CUST-0259,apex,fasteners,hex_bolts,54.20408
2026-03-23,2026-03-23,4,APX-00040,CUST-0296,apex,fasteners,hex_bolts,84.134186
2026-03-23,2026-03-23,4,APX-00040,CUST-0370,apex,fasteners,hex_bolts,107.57026
2026-03-23,2026-03-23,1,APX-00041,CUST-0105,apex,fasteners,hex_bolts,53.834324
2026-03-23,2026-03-23,0,APX-00041,CUST-0217,apex,fasteners,hex_bolts,41.556934
2026-03-23,2026-03-23,4,APX-00041,CUST-0327,apex,fasteners,hex_bolts,244.07318
2026-03-23,2026-03-23,2,APX-00037,CUST-0196,apex,fasteners,hex_bolts,6.438192
2026-03-23,2026-03-23,2,APX-00037,CUST-0284,apex,fasteners,hex_bolts,7.3999004
2026-03-23,2026-03-23,2,APX-00037,CUST-0312,apex,fasteners,hex_bolts,7.383994
2026-03-23,2026-03-23,0,APX-00038,CUST-0155,apex,fasteners,hex_bolts,308.55994
2026-03-23,2026-03-23,4,APX-00038,CUST-0350,apex,fasteners,hex_bolts,125.440125
2026-03-23,2026-03-23,3,APX-00038,CUST-0363,apex,fasteners,hex_bolts,93.876816
2026-03-23,2026-03-23,4,APX-00039,CUST-0002,apex,fasteners,hex_bolts,4.284705
2026-03-23,2026-03-23,4,APX-00039,CUST-0146,apex,fasteners,hex_bolts,0
2026-03-23,2026-03-23,2,APX-00039,CUST-0195,apex,fasteners,hex_bolts,8.884103
2026-03-23,2026-03-23,0,APX-00039,CUST-0238,apex,fasteners,hex_bolts,3.6521509
2026-03-23,2026-03-23,3,APX-00039,CUST-0329,apex,fasteners,hex_bolts,10.857499
2026-03-23,2026-03-23,2,APX-00040,CUST-0002,apex,fasteners,hex_bolts,80.18368
2026-03-23,2026-03-23,4,APX-00040,CUST-0254,apex,fasteners,hex_bolts,81.82164
2026-03-23,2026-03-23,0,APX-00040,CUST-0259,apex,fasteners,hex_bolts,54.20408
2026-03-23,2026-03-23,0,APX-00040,CUST-0296,apex,fasteners,hex_bolts,84.134186
2026-03-23,2026-03-23,0,APX-00040,CUST-0370,apex,fasteners,hex_bolts,107.57026
2026-03-23,2026-03-23,2,APX-00041,CUST-0105,apex,fasteners,hex_bolts,53.834324
2026-03-23,2026-03-23,1,APX-00041,CUST-0217,apex,fasteners,hex_bolts,41.556934
2026-03-23,2026-03-23,0,APX-00041,CUST-0327,apex,fasteners,hex_bolts,244.07318
2026-03-23,2026-03-23,4,APX-00042,CUST-0088,apex,fasteners,hex_bolts,37.26455
2026-03-23,2026-03-23,0,APX-00042,CUST-0107,apex,fasteners,hex_bolts,31.563513
2026-03-23,2026-03-23,3,APX-00042,CUST-0117,apex,fasteners,hex_bolts,37.122875
2026-03-23,2026-03-23,0,APX-00044,CUST-0082,apex,fasteners,hex_bolts,271.089
2026-03-23,2026-03-23,2,APX-00044,CUST-0101,apex,fasteners,hex_bolts,85.408325
2026-03-23,2026-03-23,0,APX-00044,CUST-0105,apex,fasteners,hex_bolts,240.48315
2026-03-23,2026-03-23,2,APX-00044,CUST-0226,apex,fasteners,hex_bolts,74.87142
2026-03-23,2026-03-23,2,APX-00046,CUST-0009,apex,fasteners,hex_bolts,67.38878
2026-03-23,2026-03-23,2,APX-00046,CUST-0027,apex,fasteners,hex_bolts,60.05668
2026-03-23,2026-03-23,4,APX-00046,CUST-0057,apex,fasteners,hex_bolts,43.49525
2026-03-23,2026-03-23,4,APX-00046,CUST-0147,apex,fasteners,hex_bolts,75.7021
2026-03-23,2026-03-23,4,APX-00046,CUST-0256,apex,fasteners,hex_bolts,64.90377
2026-03-23,2026-03-23,1,APX-00046,CUST-0289,apex,fasteners,hex_bolts,82.36613
2026-03-23,2026-03-23,0,APX-00047,CUST-0104,apex,fasteners,hex_bolts,25.050674
2026-03-23,2026-03-23,3,APX-00047,CUST-0107,apex,fasteners,hex_bolts,81.25294
2026-03-23,2026-03-23,1,APX-00047,CUST-0181,apex,fasteners,hex_bolts,71.0885
2026-03-23,2026-03-23,0,APX-00047,CUST-0280,apex,fasteners,hex_bolts,30.71782
2026-03-23,2026-03-23,2,APX-00047,CUST-0292,apex,fasteners,hex_bolts,68.363434
2026-03-23,2026-03-23,2,APX-00048,CUST-0081,apex,fasteners,hex_bolts,225.75941
2026-03-23,2026-03-23,4,APX-00048,CUST-0243,apex,fasteners,hex_bolts,102.05875
2026-03-23,2026-03-23,0,APX-00042,CUST-0088,apex,fasteners,hex_bolts,37.26455
2026-03-23,2026-03-23,1,APX-00042,CUST-0107,apex,fasteners,hex_bolts,31.563513
2026-03-23,2026-03-23,4,APX-00042,CUST-0117,apex,fasteners,hex_bolts,37.122875
2026-03-23,2026-03-23,1,APX-00044,CUST-0082,apex,fasteners,hex_bolts,271.089
2026-03-23,2026-03-23,3,APX-00044,CUST-0101,apex,fasteners,hex_bolts,85.408325
2026-03-23,2026-03-23,1,APX-00044,CUST-0105,apex,fasteners,hex_bolts,240.48315
2026-03-23,2026-03-23,3,APX-00044,CUST-0226,apex,fasteners,hex_bolts,74.87142
2026-03-23,2026-03-23,3,APX-00046,CUST-0009,apex,fasteners,hex_bolts,67.38878
2026-03-23,2026-03-23,3,APX-00046,CUST-0027,apex,fasteners,hex_bolts,60.05668
2026-03-23,2026-03-23,0,APX-00046,CUST-0057,apex,fasteners,hex_bolts,43.49525
2026-03-23,2026-03-23,0,APX-00046,CUST-0147,apex,fasteners,hex_bolts,75.7021
2026-03-23,2026-03-23,0,APX-00046,CUST-0256,apex,fasteners,hex_bolts,64.90377
2026-03-23,2026-03-23,2,APX-00046,CUST-0289,apex,fasteners,hex_bolts,82.36613
2026-03-23,2026-03-23,1,APX-00047,CUST-0104,apex,fasteners,hex_bolts,25.050674
2026-03-23,2026-03-23,4,APX-00047,CUST-0107,apex,fasteners,hex_bolts,81.25294
2026-03-23,2026-03-23,2,APX-00047,CUST-0181,apex,fasteners,hex_bolts,71.0885
2026-03-23,2026-03-23,1,APX-00047,CUST-0280,apex,fasteners,hex_bolts,30.71782
2026-03-23,2026-03-23,3,APX-00047,CUST-0292,apex,fasteners,hex_bolts,68.363434
2026-03-23,2026-03-23,3,APX-00048,CUST-0081,apex,fasteners,hex_bolts,225.75941
2026-03-23,2026-03-23,0,APX-00048,CUST-0243,apex,fasteners,hex_bolts,102.05875
2026-03-23,2026-03-23,1,APX-00042,CUST-0088,apex,fasteners,hex_bolts,37.26455
2026-03-23,2026-03-23,2,APX-00042,CUST-0107,apex,fasteners,hex_bolts,31.563513
2026-03-23,2026-03-23,0,APX-00042,CUST-0117,apex,fasteners,hex_bolts,37.122875
2026-03-23,2026-03-23,2,APX-00044,CUST-0082,apex,fasteners,hex_bolts,271.089
2026-03-23,2026-03-23,4,APX-00044,CUST-0101,apex,fasteners,hex_bolts,85.408325
2026-03-23,2026-03-23,2,APX-00044,CUST-0105,apex,fasteners,hex_bolts,240.48315
2026-03-23,2026-03-23,4,APX-00044,CUST-0226,apex,fasteners,hex_bolts,74.87142
2026-03-23,2026-03-23,4,APX-00046,CUST-0009,apex,fasteners,hex_bolts,67.38878
2026-03-23,2026-03-23,4,APX-00046,CUST-0027,apex,fasteners,hex_bolts,60.05668
2026-03-23,2026-03-23,1,APX-00046,CUST-0057,apex,fasteners,hex_bolts,43.49525
2026-03-23,2026-03-23,1,APX-00046,CUST-0147,apex,fasteners,hex_bolts,75.7021
2026-03-23,2026-03-23,1,APX-00046,CUST-0256,apex,fasteners,hex_bolts,64.90377
2026-03-23,2026-03-23,3,APX-00046,CUST-0289,apex,fasteners,hex_bolts,82.36613
2026-03-23,2026-03-23,2,APX-00047,CUST-0104,apex,fasteners,hex_bolts,25.050674
2026-03-23,2026-03-23,0,APX-00047,CUST-0107,apex,fasteners,hex_bolts,81.25294
2026-03-23,2026-03-23,3,APX-00047,CUST-0181,apex,fasteners,hex_bolts,71.0885
2026-03-23,2026-03-23,2,APX-00047,CUST-0280,apex,fasteners,hex_bolts,30.71782
2026-03-23,2026-03-23,4,APX-00047,CUST-0292,apex,fasteners,hex_bolts,68.363434
2026-03-23,2026-03-23,4,APX-00048,CUST-0081,apex,fasteners,hex_bolts,225.75941
2026-03-23,2026-03-23,1,APX-00048,CUST-0243,apex,fasteners,hex_bolts,102.05875
2026-03-23,2026-03-23,2,APX-00042,CUST-0088,apex,fasteners,hex_bolts,37.26455
2026-03-23,2026-03-23,3,APX-00042,CUST-0107,apex,fasteners,hex_bolts,31.563513
2026-03-23,2026-03-23,1,APX-00042,CUST-0117,apex,fasteners,hex_bolts,37.122875
2026-03-23,2026-03-23,3,APX-00044,CUST-0082,apex,fasteners,hex_bolts,271.089
2026-03-23,2026-03-23,0,APX-00044,CUST-0101,apex,fasteners,hex_bolts,85.408325
2026-03-23,2026-03-23,3,APX-00044,CUST-0105,apex,fasteners,hex_bolts,240.48315
2026-03-23,2026-03-23,0,APX-00044,CUST-0226,apex,fasteners,hex_bolts,74.87142
2026-03-23,2026-03-23,0,APX-00046,CUST-0009,apex,fasteners,hex_bolts,67.38878
2026-03-23,2026-03-23,0,APX-00046,CUST-0027,apex,fasteners,hex_bolts,60.05668
2026-03-23,2026-03-23,2,APX-00046,CUST-0057,apex,fasteners,hex_bolts,43.49525
2026-03-23,2026-03-23,2,APX-00046,CUST-0147,apex,fasteners,hex_bolts,75.7021
2026-03-23,2026-03-23,2,APX-00046,CUST-0256,apex,fasteners,hex_bolts,64.90377
2026-03-23,2026-03-23,4,APX-00046,CUST-0289,apex,fasteners,hex_bolts,82.36613
2026-03-23,2026-03-23,3,APX-00047,CUST-0104,apex,fasteners,hex_bolts,25.050674
2026-03-23,2026-03-23,1,APX-00047,CUST-0107,apex,fasteners,hex_bolts,81.25294
2026-03-23,2026-03-23,4,APX-00047,CUST-0181,apex,fasteners,hex_bolts,71.0885
2026-03-23,2026-03-23,3,APX-00047,CUST-0280,apex,fasteners,hex_bolts,30.71782
2026-03-23,2026-03-23,0,APX-00047,CUST-0292,apex,fasteners,hex_bolts,68.363434
2026-03-23,2026-03-23,0,APX-00048,CUST-0081,apex,fasteners,hex_bolts,225.75941
2026-03-23,2026-03-23,2,APX-00048,CUST-0243,apex,fasteners,hex_bolts,102.05875
2026-03-23,2026-03-23,3,APX-00042,CUST-0088,apex,fasteners,hex_bolts,37.26455
2026-03-23,2026-03-23,4,APX-00042,CUST-0107,apex,fasteners,hex_bolts,31.563513
2026-03-23,2026-03-23,2,APX-00042,CUST-0117,apex,fasteners,hex_bolts,37.122875
2026-03-23,2026-03-23,4,APX-00044,CUST-0082,apex,fasteners,hex_bolts,271.089
2026-03-23,2026-03-23,1,APX-00044,CUST-0101,apex,fasteners,hex_bolts,85.408325
2026-03-23,2026-03-23,4,APX-00044,CUST-0105,apex,fasteners,hex_bolts,240.48315
2026-03-23,2026-03-23,1,APX-00044,CUST-0226,apex,fasteners,hex_bolts,74.87142
2026-03-23,2026-03-23,1,APX-00046,CUST-0009,apex,fasteners,hex_bolts,67.38878
2026-03-23,2026-03-23,1,APX-00046,CUST-0027,apex,fasteners,hex_bolts,60.05668
2026-03-23,2026-03-23,3,APX-00046,CUST-0057,apex,fasteners,hex_bolts,43.49525
2026-03-23,2026-03-23,3,APX-00046,CUST-0147,apex,fasteners,hex_bolts,75.7021
2026-03-23,2026-03-23,3,APX-00046,CUST-0256,apex,fasteners,hex_bolts,64.90377
2026-03-23,2026-03-23,0,APX-00046,CUST-0289,apex,fasteners,hex_bolts,82.36613
2026-03-23,2026-03-23,4,APX-00047,CUST-0104,apex,fasteners,hex_bolts,25.050674
