customer_id,company_name,parent_company_name,store_count,location_type,customer_type,segment,industry,region,state,city,credit_tier,annual_revenue,sales_rep_id,is_active,created_date,is_chain,is_retail,is_end_consumer
CUST-0031,MSC Industrial - Manchester,MSC Industrial,8,branch,reseller,contractor,general_manufacturing,West,AZ,Hudson,A,5383314.6,REP-015,true,2018-07-30,true,false,false
CUST-0055,Applied Industrial - Franklin,Applied Industrial,7,branch,reseller,OEM,construction,West,CO,Oakland,A,81996188.42,REP-005,false,2021-10-14,true,false,false
CUST-0067,Lawson Products - HQ,Lawson Products,4,headquarters,reseller,OEM,general_manufacturing,South,AL,Milton,A,64423722.39,REP-014,true,2020-01-24,true,false,false
CUST-0073,Kimball Midwest - Auburn,Kimball Midwest,3,branch,reseller,factory,energy,South,AL,Clinton,B,6881785.03,REP-024,true,2019-09-07,true,false,false
CUST-0085,The Home Depot - Milton,The Home Depot,18,branch,retail,retail,retail,Northeast,NH,Bristol,B,4111684.84,REP-009,true,2018-02-24,true,true,false
CUST-0095,The Home Depot - Auburn,The Home Depot,18,branch,retail,retail,retail,South,TN,Springfield,B,25925308.32,REP-022,true,2024-03-19,true,true,false
CUST-0111,Lowe's - Arlington,Lowe's,14,branch,retail,retail,retail,South,SC,Georgetown,A,6373732.63,REP-006,true,2020-11-07,true,true,false
CUST-0114,Ace Hardware - Georgetown,Ace Hardware,8,branch,retail,retail,retail,West,CO,Arlington,A,13576901.32,REP-018,false,2021-04-21,true,true,false
CUST-0120,True Value - HQ,True Value,6,headquarters,retail,retail,retail,West,CA,Newport,A,23047243.08,REP-016,true,2020-03-05,true,true,false
CUST-0160,3M Company - Oakland Plant,3M Company,2,plant,end_consumer,OEM,general_manufacturing,Northeast,MA,Oakland,B,22996798.46,REP-009,true,2023-08-31,true,false,true
CUST-0184,Nelson Supply,null,null,independent,reseller,factory,automotive,Midwest,IA,Clinton,B,11105384.55,REP-021,true,2018-11-27,false,false,false
CUST-0189,Spencer Tool & Die,null,null,independent,end_consumer,contractor,general_manufacturing,South,TX,Hudson,A,304164.62,REP-003,true,2019-05-13,false,false,true
CUST-0190,Turner Welding,null,null,independent,end_consumer,OEM,general_manufacturing,South,SC,Clinton,A,19500027.45,REP-025,true,2021-03-17,false,false,true
CUST-0201,Ford Supply,null,null,independent,reseller,factory,food_processing,Northeast,PA,Clinton,C,3227857.21,REP-003,true,2022-11-01,false,false,false
CUST-0216,Webb Manufacturing,null,null,independent,reseller,OEM,food_processing,West,NV,Lexington,C,2205613.48,REP-005,true,2022-01-12,false,false,false
CUST-0220,Blake Machine Shop,null,null,independent,reseller,factory,automotive,West,AZ,Lexington,A,17708564.18,REP-025,true,2020-07-12,false,false,false
CUST-0230,Lane Tool & Die,null,null,independent,end_consumer,OEM,construction,Northeast,ME,Madison,B,7591674.66,REP-008,true,2022-04-22,false,false,true
CUST-0286,Taylor Fabrication,null,null,independent,reseller,OEM,food_processing,Northeast,MA,Clinton,B,2811347.31,REP-001,true,2023-01-20,false,false,false
CUST-0296,Dalton Supply,null,null,independent,end_consumer,OEM,automotive,South,FL,Clinton,B,6856402.03,REP-013,true,2020-05-19,false,false,true
CUST-0307,Overton Industrial,null,null,independent,end_consumer,factory,general_manufacturing,South,SC,Salem,B,2495211.02,REP-007,false,2019-10-16,false,false,true
CUST-0316,Yarbrough Welding,null,null,independent,reseller,OEM,general_manufacturing,West,UT,Milton,B,10109541.32,REP-016,true,2021-08-04,false,false,false
CUST-0334,Quinn Supply,null,null,independent,end_consumer,OEM,automotive,Northeast,CT,Lexington,A,47635828.85,REP-013,true,2018-12-09,false,false,true
CUST-0367,Blake Welding,null,null,independent,reseller,OEM,construction,South,AL,Salem,B,7041278.4,REP-004,true,2020-06-19,false,false,false
CUST-0008,Grainger - Clinton,Grainger,12,branch,reseller,OEM,automotive,West,WA,Riverside,C,22906524.46,REP-001,true,2019-11-24,true,false,false
CUST-0012,Grainger - Greenville,Grainger,12,branch,reseller,contractor,general_manufacturing,Northeast,CT,Manchester,B,5587151.76,REP-020,true,2020-03-14,true,false,false
CUST-0021,Fastenal - Salem,Fastenal,15,branch,reseller,contractor,construction,Midwest,MN,Burlington,C,2014119.77,REP-014,true,2021-03-29,true,false,false
CUST-0042,HD Supply - Salem,HD Supply,10,branch,reseller,OEM,general_manufacturing,Northeast,NY,Bristol,B,1675098.94,REP-003,true,2023-09-15,true,false,false
CUST-0076,W.W. Grainger - Oakland,W.W. Grainger,6,branch,reseller,OEM,energy,Midwest,MN,Madison,B,933078.69,REP-013,false,2020-07-01,true,false,false
CUST-0080,The Home Depot - HQ,The Home Depot,18,headquarters,retail,retail,retail,West,NV,Springfield,B,5164631.35,REP-011,true,2019-09-03,true,true,false
CUST-0151,General Electric - Oakland Plant,General Electric,3,plant,end_consumer,automotive,energy,South,SC,Greenville,D,15781179.3,REP-005,true,2020-07-16,true,false,true
CUST-0153,Lockheed Martin - Greenville Plant,Lockheed Martin,3,plant,end_consumer,automotive,defense,South,TX,Hudson,C,100464159.28,REP-006,true,2024-04-28,true,false,true
CUST-0163,Honeywell - Clinton Plant,Honeywell,3,plant,end_consumer,automotive,general_manufacturing,Midwest,MI,Salem,C,16432024.23,REP-017,true,2021-09-26,true,false,true
CUST-0183,Mason Fabrication,null,null,independent,reseller,OEM,construction,Midwest,IA,Bristol,A,5150606.66,REP-018,true,2020-07-19,false,false,false
CUST-0185,Owens Fabrication,null,null,independent,reseller,factory,automotive,South,TN,Riverside,A,1127393.34,REP-002,true,2023-04-18,false,false,false
CUST-0198,Collins Welding,null,null,independent,reseller,factory,construction,West,OR,Arlington,A,30593539.88,REP-022,true,2022-08-08,false,false,false
CUST-0214,Thomas Machine Shop,null,null,independent,end_consumer,contractor,food_processing,South,AL,Newport,A,2475026.82,REP-024,true,2020-10-14,false,false,true
CUST-0223,Evans Welding,null,null,independent,end_consumer,factory,construction,Northeast,MA,Riverside,A,1133131.36,REP-005,true,2020-08-30,false,false,true
CUST-0225,Grant Fabrication,null,null,independent,end_consumer,OEM,general_manufacturing,Midwest,IA,Salem,A,14583990.13,REP-007,true,2020-05-08,false,false,true
CUST-0240,Waters Industrial,null,null,independent,reseller,OEM,automotive,Northeast,NJ,Hudson,C,51818607.7,REP-016,true,2022-03-16,false,false,false
CUST-0255,Maxwell Manufacturing,null,null,independent,reseller,factory,general_manufacturing,Midwest,IA,Hudson,A,81498118.94,REP-007,true,2022-09-19,false,false,false
CUST-0265,Young Machine Shop,null,null,independent,reseller,contractor,construction,West,UT,Springfield,B,6008930.35,REP-025,true,2020-10-01,false,false,false
CUST-0299,Goodwin Tool & Die,null,null,independent,end_consumer,contractor,construction,Midwest,MO,Springfield,B,3457247.37,REP-013,true,2018-06-20,false,false,true
CUST-0315,Yamamoto Machine Shop,null,null,independent,reseller,contractor,food_processing,South,LA,Riverside,A,2422657.88,REP-012,true,2022-10-27,false,false,false
CUST-0347,Ellis Fabrication,null,null,independent,reseller,contractor,food_processing,West,WA,Bristol,B,23984572.86,REP-005,true,2019-12-31,false,false,false
CUST-0350,Howard Supply,null,null,independent,reseller,factory,construction,West,WA,Clinton,A,30188575.26,REP-014,true,2022-03-20,false,false,false
CUST-0368,Cross Manufacturing,null,null,independent,end_consumer,contractor,general_manufacturing,Midwest,WI,Madison,A,8957343.81,REP-024,false,2021-05-25,false,false,true
CUST-0013,Fastenal - HQ,Fastenal,15,headquarters,reseller,contractor,general_manufacturing,Northeast,NY,Franklin,B,18447856.1,REP-018,true,2019-02-08,true,false,false
CUST-0020,Fastenal - Oakland,Fastenal,15,branch,reseller,OEM,automotive,Midwest,WI,Milton,A,978514.18,REP-011,true,2021-04-20,true,false,false
CUST-0022,Fastenal - Manchester,Fastenal,15,branch,reseller,OEM,general_manufacturing,South,AL,Oakland,A,43967898.51,REP-001,true,2024-02-19,true,false,false
CUST-0041,HD Supply - Hudson,HD Supply,10,branch,reseller,OEM,energy,West,CO,Springfield,A,605234046.49,REP-006,true,2019-09-16,true,false,false
CUST-0044,HD Supply - Newport,HD Supply,10,branch,reseller,factory,automotive,West,NV,Clinton,B,11171134.9,REP-025,true,2023-11-14,true,false,false
CUST-0089,The Home Depot - Hudson,The Home Depot,18,branch,retail,retail,retail,South,LA,Manchester,D,5719154.97,REP-019,true,2018-07-05,true,true,false
CUST-0157,John Deere - Madison Plant,John Deere,4,plant,end_consumer,aerospace,heavy_equipment,Northeast,MA,Chester,A,1081215.42,REP-022,true,2023-02-10,true,false,true
CUST-0158,John Deere - Salem Plant,John Deere,4,plant,end_consumer,aerospace,heavy_equipment,West,CO,Manchester,B,32796534.56,REP-010,true,2024-06-26,true,false,true
CUST-0174,Davis Tool & Die,null,null,independent,end_consumer,OEM,general_manufacturing,Northeast,ME,Springfield,A,18658922.04,REP-013,false,2020-03-12,false,false,true
CUST-0182,Lambert Tool & Die,null,null,independent,end_consumer,factory,food_processing,West,UT,Burlington,A,5153099.98,REP-005,true,2019-09-22,false,false,true
CUST-0186,Palmer Tool & Die,null,null,independent,reseller,factory,food_processing,Northeast,CT,Riverside,C,27376149.01,REP-012,true,2021-03-31,false,false,false
CUST-0191,Underwood Welding,null,null,independent,reseller,OEM,food_processing,West,WA,Riverside,B,10117309.36,REP-025,true,2023-06-11,false,false,false
CUST-0192,Valdez Supply,null,null,independent,reseller,factory,construction,Northeast,NJ,Chester,C,1978922.08,REP-003,true,2022-07-25,false,false,false
CUST-0207,Logan Manufacturing,null,null,independent,end_consumer,contractor,food_processing,South,SC,Franklin,B,6071134.1,REP-023,true,2024-10-08,false,false,true
CUST-0210,Oliver Tool & Die,null,null,independent,end_consumer,factory,general_manufacturing,Midwest,MN,Hudson,B,6941465.37,REP-013,true,2019-05-03,false,false,true
CUST-0217,Yates Fabrication,null,null,independent,reseller,factory,general_manufacturing,West,CO,Salem,B,47739083.32,REP-025,true,2024-08-30,false,false,false
CUST-0232,Norris Machine Shop,null,null,independent,end_consumer,factory,general_manufacturing,South,FL,Auburn,C,7140435.4,REP-005,true,2023-04-08,false,false,true
CUST-0239,Vaughn Manufacturing,null,null,independent,reseller,OEM,construction,Northeast,NJ,Salem,C,19740719.91,REP-004,true,2020-10-04,false,false,false
CUST-0241,York Manufacturing,null,null,independent,end_consumer,OEM,general_manufacturing,South,TX,Arlington,A,2555721.62,REP-022,true,2022-02-15,false,false,true
CUST-0250,Holland Manufacturing,null,null,independent,end_consumer,factory,food_processing,West,WA,Oakland,D,4239254.51,REP-001,true,2020-07-17,false,false,true
CUST-0251,Irving Fabrication,null,null,independent,reseller,OEM,general_manufacturing,Northeast,CT,Franklin,A,6948731.97,REP-017,true,2018-05-26,false,false,false
CUST-0253,Kemp Industrial,null,null,independent,reseller,contractor,general_manufacturing,Midwest,IL,Franklin,A,10287148.84,REP-025,true,2023-01-12,false,false,false
CUST-0256,Nolan Welding,null,null,independent,end_consumer,contractor,construction,West,CA,Arlington,A,33912143.53,REP-020,true,2022-06-15,false,false,true
CUST-0258,Phelps Machine Shop,null,null,independent,end_consumer,contractor,construction,South,TN,Newport,B,7156799.43,REP-002,true,2024-10-26,false,false,true
CUST-0262,Vincent Industrial,null,null,independent,reseller,contractor,construction,South,NC,Bristol,B,5451780.63,REP-020,true,2024-09-04,false,false,false
CUST-0281,Oconnor Tool & Die,null,null,independent,end_consumer,contractor,construction,South,FL,Burlington,B,2272396.74,REP-003,true,2020-11-03,false,false,true
CUST-0287,Ulrich Tool & Die,null,null,independent,end_consumer,contractor,food_processing,Midwest,IL,Chester,C,15998674.07,REP-016,true,2021-06-08,false,false,true
CUST-0302,Jennings Industrial,null,null,independent,end_consumer,factory,automotive,West,WA,Chester,A,34860225.5,REP-011,true,2024-08-24,false,false,true
CUST-0326,Irving Industrial,null,null,independent,end_consumer,OEM,general_manufacturing,Midwest,IL,Arlington,C,140925.51,REP-002,true,2023-04-04,false,false,true
CUST-0014,Fastenal - Burlington,Fastenal,15,branch,reseller,OEM,construction,South,SC,Oakland,A,4709312.7,REP-018,true,2022-04-25,true,false,false
CUST-0045,HD Supply - Greenville,HD Supply,10,branch,reseller,OEM,general_manufacturing,South,GA,Salem,A,637250,REP-005,true,2020-11-08,true,false,false
CUST-0047,Kaman Distribution - Lexington,Kaman Distribution,5,branch,reseller,OEM,automotive,West,CO,Hudson,B,121557965.5,REP-009,true,2019-05-21,true,false,false
CUST-0052,Applied Industrial - Greenville,Applied Industrial,7,branch,reseller,factory,general_manufacturing,South,TN,Hudson,C,100364038.87,REP-006,false,2022-02-07,true,false,false
CUST-0068,Lawson Products - Salem,Lawson Products,4,branch,reseller,factory,automotive,South,NC,Lexington,A,7299334.26,REP-018,true,2020-10-07,true,false,false
CUST-0070,Lawson Products - Madison,Lawson Products,4,branch,reseller,OEM,general_manufacturing,Midwest,IA,Georgetown,B,1662650.93,REP-024,true,2018-04-01,true,false,false
CUST-0099,Lowe's - Manchester,Lowe's,14,branch,retail,retail,retail,West,UT,Madison,A,19516309.58,REP-012,true,2022-11-30,true,true,false
CUST-0124,True Value - Milton,True Value,6,branch,retail,retail,retail,West,AZ,Milton,A,12905717.2,REP-003,true,2024-01-10,true,true,false
CUST-0129,Menards - Hudson,Menards,5,branch,retail,retail,retail,Midwest,WI,Oakland,A,14177677.11,REP-011,true,2019-02-05,true,true,false
CUST-0138,Tractor Supply - HQ,Tractor Supply,2,headquarters,retail,retail,retail,West,AZ,Arlington,A,30908685.5,REP-025,true,2019-04-10,true,true,false
CUST-0141,The Boeing Company - Lexington Plant,The Boeing Company,5,plant,end_consumer,automotive,aerospace,Northeast,ME,Newport,D,1723752.59,REP-025,true,2024-06-11,true,false,true
CUST-0164,Parker Hannifin - HQ,Parker Hannifin,2,headquarters,end_consumer,aerospace,general_manufacturing,West,UT,Milton,A,8824570.95,REP-016,true,2022-11-30,true,false,true
CUST-0168,Illinois Tool Works - HQ,Illinois Tool Works,3,headquarters,end_consumer,automotive,general_manufacturing,Northeast,NH,Chester,C,347993798.64,REP-020,true,2022-10-16,true,false,true
CUST-0178,Harris Machine Shop,null,null,independent,reseller,OEM,automotive,South,AL,Fairview,A,382247.49,REP-005,true,2021-10-14,false,false,false
CUST-0292,Ziegler Tool & Die,null,null,independent,reseller,factory,food_processing,Northeast,NJ,Auburn,A,10539305.74,REP-008,true,2022-11-21,false,false,false
CUST-0305,McAllister Welding,null,null,independent,end_consumer,contractor,general_manufacturing,Midwest,MO,Milton,A,12908555.49,REP-021,true,2019-07-21,false,false,true
CUST-0311,Townsend Industrial,null,null,independent,reseller,OEM,construction,Northeast,MA,Clinton,B,543765.23,REP-009,false,2024-01-31,false,false,false
CUST-0312,Updike Industrial,null,null,independent,end_consumer,OEM,automotive,West,OR,Lexington,B,26407207.5,REP-010,true,2021-03-18,false,false,true
CUST-0317,Zapata Fabrication,null,null,independent,reseller,OEM,general_manufacturing,South,FL,Madison,B,18395610.8,REP-022,true,2024-02-21,false,false,false
CUST-0342,Zimmerman Manufacturing,null,null,independent,reseller,factory,food_processing,Midwest,OH,Madison,C,8664501.2,REP-010,true,2024-06-19,false,false,false
CUST-0348,Ford Tool & Die,null,null,independent,reseller,OEM,food_processing,Northeast,ME,Lexington,B,421919.85,REP-021,true,2021-07-09,false,false,false
CUST-0360,Stone Fabrication,null,null,independent,end_consumer,contractor,food_processing,Northeast,PA,Auburn,A,17966886.62,REP-015,true,2024-10-19,false,false,true
CUST-0005,Grainger - Madison,Grainger,12,branch,reseller,contractor,automotive,South,TN,Lexington,D,4121121.56,REP-019,true,2018-07-10,true,false,false
CUST-0007,Grainger - Auburn,Grainger,12,branch,reseller,OEM,automotive,Northeast,PA,Hudson,C,10585849.49,REP-021,true,2019-08-22,true,false,false
CUST-0088,The Home Depot - Salem,The Home Depot,18,branch,retail,retail,retail,Northeast,MA,Manchester,D,65941540.01,REP-016,true,2024-09-27,true,true,false
CUST-0096,The Home Depot - Georgetown,The Home Depot,18,branch,retail,retail,retail,Northeast,MA,Georgetown,A,13301271.25,REP-022,true,2021-08-19,true,true,false
CUST-0098,Lowe's - HQ,Lowe's,14,headquarters,retail,retail,retail,Midwest,IA,Arlington,A,486378.76,REP-012,true,2020-09-19,true,true,false
CUST-0169,Illinois Tool Works - Newport Plant,Illinois Tool Works,3,plant,end_consumer,factory,general_manufacturing,South,VA,Salem,A,17315112.4,REP-010,true,2020-10-21,true,false,true
CUST-0173,Carter Industrial,null,null,independent,end_consumer,OEM,automotive,South,AL,Milton,B,3634080.39,REP-005,true,2020-01-08,false,false,true
CUST-0179,Irving Industrial,null,null,independent,end_consumer,factory,general_manufacturing,Midwest,IN,Manchester,A,9396442.84,REP-019,true,2021-09-08,false,false,true
CUST-0187,Quinn Machine Shop,null,null,independent,reseller,factory,automotive,Northeast,NJ,Arlington,A,4285332.93,REP-003,true,2018-07-14,false,false,false
CUST-0202,Gibson Industrial,null,null,independent,end_consumer,contractor,general_manufacturing,West,CO,Manchester,B,2839778.82,REP-012,true,2018-10-12,false,false,true
CUST-0228,Jacobs Tool & Die,null,null,independent,end_consumer,factory,food_processing,South,AL,Bristol,A,6881982.79,REP-012,true,2021-03-17,false,false,true
CUST-0235,Ramsey Industrial,null,null,independent,end_consumer,factory,food_processing,Northeast,NJ,Arlington,C,3095303.06,REP-013,true,2020-04-25,false,false,true
CUST-0238,Urban Manufacturing,null,null,independent,reseller,contractor,general_manufacturing,Northeast,NJ,Oakland,A,11910066.77,REP-012,true,2021-09-09,false,false,false
CUST-0247,Emerson Welding,null,null,independent,reseller,OEM,general_manufacturing,Northeast,PA,Georgetown,B,2990578.35,REP-016,true,2021-02-12,false,false,false
CUST-0248,Fox Fabrication,null,null,independent,end_consumer,contractor,automotive,South,SC,Burlington,A,3963054.78,REP-002,true,2023-10-05,false,false,true
CUST-0249,Garrett Industrial,null,null,independent,end_consumer,factory,food_processing,Midwest,MN,Manchester,C,4001515.65,REP-007,true,2021-10-01,false,false,true
CUST-0270,Donovan Machine Shop,null,null,independent,reseller,contractor,food_processing,West,CA,Springfield,A,1093131.33,REP-022,true,2022-08-15,false,false,false
CUST-0293,Aldrich Machine Shop,null,null,independent,reseller,OEM,construction,Midwest,MI,Manchester,A,157457685.26,REP-009,true,2022-06-21,false,false,false
CUST-0303,Kirkland Tool & Die,null,null,independent,reseller,factory,general_manufacturing,Northeast,NJ,Arlington,B,20434159.07,REP-023,true,2018-05-10,false,false,false
CUST-0321,Davis Machine Shop,null,null,independent,reseller,factory,automotive,South,LA,Newport,A,10933124.61,REP-025,true,2023-03-21,false,false,false
CUST-0327,Jensen Fabrication,null,null,independent,end_consumer,factory,food_processing,Northeast,CT,Arlington,A,30695019.4,REP-025,true,2019-12-28,false,false,true
CUST-0333,Palmer Welding,null,null,independent,end_consumer,OEM,automotive,Northeast,NJ,Manchester,A,54510115.76,REP-014,false,2021-09-10,false,false,true
CUST-0338,Underwood Fabrication,null,null,independent,reseller,contractor,automotive,West,AZ,Franklin,B,3381018.74,REP-002,true,2020-05-13,false,false,false
CUST-0339,Valdez Machine Shop,null,null,independent,end_consumer,factory,general_manufacturing,Midwest,IA,Hudson,B,2424389.2,REP-016,true,2018-09-19,false,false,true
CUST-0361,Thomas Tool & Die,null,null,independent,reseller,contractor,food_processing,South,VA,Greenville,B,2093477.71,REP-014,true,2019-09-16,false,false,false
CUST-0369,Drake Welding,null,null,independent,reseller,OEM,food_processing,South,TX,Lexington,C,3693988.5,REP-010,true,2018-03-03,false,false,false
CUST-0001,Grainger - HQ,Grainger,12,headquarters,reseller,contractor,energy,South,NC,Oakland,B,476130.48,REP-022,false,2023-01-14,true,false,false
CUST-0002,Grainger - Hudson,Grainger,12,branch,reseller,OEM,automotive,South,FL,Riverside,A,28536310.96,REP-012,true,2020-10-03,true,false,false
CUST-0015,Fastenal - Fairview,Fastenal,15,branch,reseller,OEM,construction,Northeast,PA,Chester,C,2284782.56,REP-012,false,2019-10-27,true,false,false
CUST-0030,MSC Industrial - Manchester,MSC Industrial,8,branch,reseller,OEM,general_manufacturing,Midwest,OH,Lexington,A,10179407.45,REP-001,true,2024-08-20,true,false,false
CUST-0037,HD Supply - Chester,HD Supply,10,branch,reseller,contractor,automotive,West,WA,Burlington,A,1288341.29,REP-025,true,2023-02-09,true,false,false
CUST-0104,Lowe's - Fairview,Lowe's,14,branch,retail,retail,retail,West,OR,Georgetown,A,18312606.37,REP-008,true,2021-08-16,true,true,false
CUST-0130,Menards - Greenville,Menards,5,branch,retail,retail,retail,Midwest,OH,Bristol,A,76796176.36,REP-025,true,2024-09-24,true,true,false
CUST-0162,Honeywell - Madison Plant,Honeywell,3,plant,end_consumer,factory,general_manufacturing,West,UT,Arlington,A,1921145.65,REP-005,true,2018-11-20,true,false,true
CUST-0170,Illinois Tool Works - Riverside Plant,Illinois Tool Works,3,plant,end_consumer,aerospace,general_manufacturing,Midwest,IA,Milton,A,1779879.41,REP-005,true,2018-12-02,true,false,true
CUST-0180,Jensen Supply,null,null,independent,reseller,OEM,automotive,Midwest,OH,Newport,C,25019263.78,REP-006,true,2020-04-23,false,false,false
CUST-0181,Kelly Welding,null,null,independent,reseller,contractor,general_manufacturing,Northeast,PA,Greenville,A,3827703.07,REP-025,true,2024-04-13,false,false,false
CUST-0188,Reynolds Supply,null,null,independent,end_consumer,contractor,general_manufacturing,Midwest,MI,Georgetown,A,13884263.12,REP-002,true,2020-11-12,false,false,true
CUST-0213,Stone Industrial,null,null,independent,reseller,contractor,food_processing,Northeast,NJ,Clinton,C,23620421.46,REP-015,true,2023-06-14,false,false,false
CUST-0219,Archer Welding,null,null,independent,reseller,factory,food_processing,South,VA,Auburn,B,7487048.08,REP-020,true,2023-04-11,false,false,false
CUST-0222,Drake Manufacturing,null,null,independent,end_consumer,OEM,construction,South,TX,Franklin,A,114808837.53,REP-024,true,2020-03-31,false,false,true
CUST-0244,Brooks Tool & Die,null,null,independent,end_consumer,factory,food_processing,West,WA,Hudson,B,6232763.49,REP-019,true,2020-04-22,false,false,true
CUST-0267,Arnold Manufacturing,null,null,independent,end_consumer,OEM,food_processing,Northeast,PA,Newport,B,10139450.31,REP-014,true,2020-10-28,false,false,true
CUST-0298,Ferguson Supply,null,null,independent,reseller,contractor,food_processing,Midwest,IN,Chester,A,16368934.2,REP-009,true,2019-07-19,false,false,false
CUST-0355,Morgan Industrial,null,null,independent,reseller,contractor,automotive,South,SC,Arlington,A,49743215.32,REP-009,true,2023-11-07,false,false,false
CUST-0362,Vance Welding,null,null,independent,reseller,OEM,construction,West,NV,Chester,C,39488723.27,REP-015,true,2020-04-28,false,false,false
CUST-0056,Applied Industrial - Newport,Applied Industrial,7,branch,reseller,factory,energy,Midwest,OH,Bristol,D,32126473.69,REP-022,true,2024-07-05,true,false,false
CUST-0074,W.W. Grainger - HQ,W.W. Grainger,6,headquarters,reseller,contractor,automotive,West,OR,Burlington,A,24115801.67,REP-022,true,2023-10-06,true,false,false
CUST-0122,True Value - Fairview,True Value,6,branch,retail,retail,retail,South,AL,Fairview,C,67385315.51,REP-006,true,2018-11-12,true,true,false
CUST-0154,Lockheed Martin - Newport Plant,Lockheed Martin,3,plant,end_consumer,OEM,defense,West,CA,Milton,A,2918883.85,REP-025,true,2023-06-18,true,false,true
CUST-0171,Anderson Welding,null,null,independent,reseller,OEM,construction,South,FL,Clinton,D,2259565.33,REP-010,true,2018-03-08,false,false,false
CUST-0280,Newton Tool & Die,null,null,independent,reseller,OEM,food_processing,South,NC,Madison,A,2669953.83,REP-022,true,2018-11-07,false,false,false
CUST-0301,Irby Welding,null,null,independent,end_consumer,contractor,automotive,Northeast,NY,Salem,A,5841421.62,REP-017,true,2023-07-01,false,false,true
CUST-0349,Gibson Tool & Die,null,null,independent,reseller,OEM,general_manufacturing,West,AZ,Madison,A,7644931.97,REP-020,true,2020-03-01,false,false,false
CUST-0363,Webb Machine Shop,null,null,independent,end_consumer,OEM,general_manufacturing,Northeast,NH,Franklin,B,25893334.49,REP-025,true,2018-06-18,false,false,true
CUST-0023,Fastenal - Fairview,Fastenal,15,branch,reseller,contractor,automotive,Northeast,MA,Greenville,A,13538257.85,REP-019,true,2022-12-23,true,false,false
CUST-0029,MSC Industrial - Madison,MSC Industrial,8,branch,reseller,contractor,automotive,Midwest,WI,Auburn,A,2321930.41,REP-022,true,2020-03-12,true,false,false
CUST-0048,Kaman Distribution - Manchester,Kaman Distribution,5,branch,reseller,OEM,automotive,West,AZ,Franklin,B,1517454.12,REP-008,true,2021-06-12,true,false,false
CUST-0058,Motion Industries - HQ,Motion Industries,9,headquarters,reseller,OEM,energy,Midwest,MI,Chester,B,17183409.44,REP-012,true,2023-01-20,true,false,false
CUST-0059,Motion Industries - Clinton,Motion Industries,9,branch,reseller,OEM,automotive,Midwest,MO,Springfield,A,17700061.24,REP-022,true,2022-07-23,true,false,false
CUST-0072,Kimball Midwest - Fairview,Kimball Midwest,3,branch,reseller,factory,automotive,Northeast,NH,Fairview,B,8971007.92,REP-014,true,2024-08-01,true,false,false
CUST-0101,Lowe's - Arlington,Lowe's,14,branch,retail,retail,retail,South,TN,Milton,A,4947060.28,REP-006,true,2021-05-27,true,true,false
CUST-0134,Harbor Freight - Burlington,Harbor Freight,4,branch,retail,retail,retail,Northeast,NJ,Chester,A,123350017.16,REP-024,true,2024-01-28,true,true,false
CUST-0139,Tractor Supply - Franklin,Tractor Supply,2,branch,retail,retail,retail,Midwest,IN,Salem,A,1959422.95,REP-003,true,2024-07-26,true,true,false
CUST-0140,The Boeing Company - HQ,The Boeing Company,5,headquarters,end_consumer,aerospace,aerospace,Midwest,MO,Clinton,A,6379173,REP-008,true,2023-03-28,true,false,true
CUST-0149,General Electric - HQ,General Electric,3,headquarters,end_consumer,automotive,energy,Northeast,CT,Riverside,A,21516278.13,REP-024,true,2019-02-15,true,false,true
CUST-0161,Honeywell - HQ,Honeywell,3,headquarters,end_consumer,factory,general_manufacturing,Midwest,MN,Clinton,B,15685760.83,REP-017,true,2023-07-06,true,false,true
CUST-0177,Graham Manufacturing,null,null,independent,reseller,OEM,automotive,Midwest,WI,Salem,A,8927641.65,REP-002,true,2023-10-28,false,false,false
CUST-0205,Jordan Fabrication,null,null,independent,end_consumer,OEM,automotive,Northeast,CT,Bristol,B,1888709.73,REP-001,false,2022-07-10,false,false,true
CUST-0206,King Supply,null,null,independent,end_consumer,contractor,construction,South,LA,Bristol,C,1279751.66,REP-002,true,2019-12-08,false,false,true
CUST-0221,Cross Fabrication,null,null,independent,end_consumer,factory,automotive,South,FL,Milton,A,48041024.58,REP-019,true,2018-10-11,false,false,true
CUST-0318,Anderson Manufacturing,null,null,independent,end_consumer,factory,automotive,South,TX,Burlington,C,2294992.75,REP-023,true,2019-05-01,false,false,true
CUST-0340,Walker Tool & Die,null,null,independent,reseller,contractor,food_processing,South,TN,Fairview,B,690956.45,REP-003,true,2024-02-27,false,false,false
CUST-0345,Collins Tool & Die,null,null,independent,end_consumer,contractor,food_processing,Midwest,IA,Auburn,A,20009070.57,REP-007,false,2018-05-21,false,false,true
CUST-0018,Fastenal - Fairview,Fastenal,15,branch,reseller,factory,general_manufacturing,South,FL,Milton,B,1914091.7,REP-019,true,2020-11-05,true,false,false
CUST-0027,Fastenal - Clinton,Fastenal,15,branch,reseller,contractor,energy,South,SC,Fairview,C,4797517.5,REP-011,true,2020-07-23,true,false,false
CUST-0050,Kaman Distribution - Chester,Kaman Distribution,5,branch,reseller,contractor,energy,Northeast,NH,Oakland,C,3114578.4,REP-015,false,2018-08-14,true,false,false
CUST-0100,Lowe's - Manchester,Lowe's,14,branch,retail,retail,retail,West,AZ,Salem,B,7181330.13,REP-003,false,2021-12-08,true,true,false
